Carrier,FlightNumber,ServiceType,EffectiveDate,DiscontinuedDate,DOW,Departure Airport,DepartureTime,ArrivalAirport,ArrivalTime,SubAircraftTypeCode
AA,3524,J,4-Oct-23,4-Oct-23,3,CHS,1205,DFW,1400,E75
AA,3524,J,5-Oct-23,5-Oct-23,4,DFW,710,CHS,1049,E75
AA,3524,J,5-Oct-23,5-Oct-23,4,CHS,1205,DFW,1400,E75
AA,3524,J,6-Oct-23,6-Oct-23,5,DFW,710,CHS,1049,E75
AA,3524,J,6-Oct-23,6-Oct-23,5,CHS,1205,DFW,1400,E75
AA,3524,J,7-Oct-23,7-Oct-23,6,DFW,710,CHS,1049,E75
AA,3524,J,7-Oct-23,7-Oct-23,6,CHS,1205,DFW,1400,E75
AA,3524,J,8-Oct-23,8-Oct-23,7,DFW,710,CHS,1049,E75
AA,3524,J,8-Oct-23,8-Oct-23,7,CHS,1205,DFW,1400,E75
AA,3524,J,9-Oct-23,9-Oct-23,1,DFW,710,CHS,1049,E75
AA,3524,J,9-Oct-23,9-Oct-23,1,CHS,1205,DFW,1400,E75
AA,3524,J,10-Oct-23,10-Oct-23,2,DFW,710,CHS,1049,E75
AA,3524,J,10-Oct-23,10-Oct-23,2,CHS,1205,DFW,1400,E75
AA,3524,J,11-Oct-23,18-Oct-23,3,DFW,710,CHS,1049,E75
AA,3524,J,11-Oct-23,18-Oct-23,3,CHS,1205,DFW,1400,E75
AA,3524,J,12-Oct-23,19-Oct-23,4,DFW,710,CHS,1049,E75
AA,3524,J,12-Oct-23,19-Oct-23,4,CHS,1205,DFW,1400,E75
AA,3524,J,13-Oct-23,20-Oct-23,5,DFW,710,CHS,1049,E75
AA,3524,J,13-Oct-23,20-Oct-23,5,CHS,1205,DFW,1400,E75
AA,3524,J,14-Oct-23,21-Oct-23,6,DFW,710,CHS,1049,E75
AA,3524,J,14-Oct-23,21-Oct-23,6,CHS,1205,DFW,1400,E75
AA,3524,J,15-Oct-23,22-Oct-23,7,DFW,710,CHS,1049,E75
AA,3524,J,15-Oct-23,22-Oct-23,7,CHS,1205,DFW,1400,E75
AA,3524,J,16-Oct-23,16-Oct-23,1,DFW,710,CHS,1049,E75
AA,3524,J,16-Oct-23,16-Oct-23,1,CHS,1205,DFW,1400,E75
AA,3524,J,17-Oct-23,17-Oct-23,2,DFW,710,CHS,1049,E75
AA,3524,J,17-Oct-23,17-Oct-23,2,CHS,1205,DFW,1400,E75
AA,3524,J,23-Oct-23,23-Oct-23,1,DFW,710,CHS,1049,E75
AA,3524,J,23-Oct-23,23-Oct-23,1,CHS,1205,DFW,1400,E75
AA,3524,J,24-Oct-23,24-Oct-23,2,DFW,710,CHS,1049,E75
AA,3524,J,24-Oct-23,24-Oct-23,2,CHS,1205,DFW,1400,E75
AA,3524,J,25-Oct-23,25-Oct-23,3,DFW,710,CHS,1049,E75
AA,3524,J,25-Oct-23,25-Oct-23,3,CHS,1205,DFW,1400,E75
AA,3524,J,26-Oct-23,26-Oct-23,4,DFW,710,CHS,1049,E75
AA,3524,J,26-Oct-23,26-Oct-23,4,CHS,1205,DFW,1400,E75
AA,3524,J,27-Oct-23,27-Oct-23,5,DFW,710,CHS,1049,E75
AA,3524,J,27-Oct-23,27-Oct-23,5,CHS,1205,DFW,1400,E75
AA,3524,J,28-Oct-23,28-Oct-23,6,DFW,710,CHS,1049,E75
AA,3524,J,28-Oct-23,28-Oct-23,6,CHS,1205,DFW,1400,E75
AA,3528,J,5-May-23,5-May-23,5,ORD,820,CHS,1140,E75
AA,3528,J,5-May-23,5-May-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,6-May-23,6-May-23,6,ORD,820,CHS,1140,E75
AA,3528,J,6-May-23,6-May-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,7-May-23,7-May-23,7,ORD,820,CHS,1140,E75
AA,3528,J,7-May-23,7-May-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,8-May-23,8-May-23,1,ORD,820,CHS,1140,E75
AA,3528,J,8-May-23,8-May-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,9-May-23,9-May-23,2,ORD,820,CHS,1140,E75
AA,3528,J,9-May-23,9-May-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,10-May-23,10-May-23,3,ORD,820,CHS,1140,E75
AA,3528,J,10-May-23,10-May-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,11-May-23,18-May-23,4,ORD,820,CHS,1140,E75
AA,3528,J,11-May-23,18-May-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,12-May-23,19-May-23,5,ORD,820,CHS,1140,E75
AA,3528,J,12-May-23,19-May-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,13-May-23,20-May-23,6,ORD,820,CHS,1140,E75
AA,3528,J,13-May-23,20-May-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,14-May-23,21-May-23,7,ORD,820,CHS,1140,E75
AA,3528,J,14-May-23,21-May-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,15-May-23,22-May-23,1,ORD,820,CHS,1140,E75
AA,3528,J,15-May-23,22-May-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,16-May-23,23-May-23,2,ORD,820,CHS,1140,E75
AA,3528,J,16-May-23,23-May-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,17-May-23,24-May-23,3,ORD,820,CHS,1140,E75
AA,3528,J,17-May-23,24-May-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,25-May-23,25-May-23,4,ORD,820,CHS,1140,E75
AA,3528,J,25-May-23,25-May-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,26-May-23,26-May-23,5,ORD,820,CHS,1140,E75
AA,3528,J,26-May-23,26-May-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,27-May-23,27-May-23,6,ORD,820,CHS,1140,E75
AA,3528,J,27-May-23,27-May-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,28-May-23,28-May-23,7,ORD,820,CHS,1140,E75
AA,3528,J,28-May-23,28-May-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,29-May-23,29-May-23,1,ORD,820,CHS,1140,E75
AA,3528,J,29-May-23,29-May-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,30-May-23,30-May-23,2,ORD,820,CHS,1140,E75
AA,3528,J,30-May-23,30-May-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,31-May-23,31-May-23,3,ORD,820,CHS,1140,E75
AA,3528,J,31-May-23,31-May-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,1-Jun-23,1-Jun-23,4,ORD,820,CHS,1140,E75
AA,3528,J,1-Jun-23,1-Jun-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,2-Jun-23,2-Jun-23,5,ORD,820,CHS,1140,E75
AA,3528,J,2-Jun-23,2-Jun-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,3-Jun-23,3-Jun-23,6,ORD,820,CHS,1140,E75
AA,3528,J,3-Jun-23,3-Jun-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,4-Jun-23,4-Jun-23,7,ORD,820,CHS,1140,E75
AA,3528,J,4-Jun-23,4-Jun-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,5-Jun-23,5-Jun-23,1,ORD,820,CHS,1140,E75
AA,3528,J,5-Jun-23,5-Jun-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,6-Jun-23,6-Jun-23,2,ORD,820,CHS,1140,E75
AA,3528,J,6-Jun-23,6-Jun-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,7-Jun-23,7-Jun-23,3,ORD,820,CHS,1140,E75
AA,3528,J,7-Jun-23,7-Jun-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,8-Jun-23,15-Jun-23,4,ORD,820,CHS,1140,E75
AA,3528,J,8-Jun-23,15-Jun-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,9-Jun-23,16-Jun-23,5,ORD,820,CHS,1140,E75
AA,3528,J,9-Jun-23,16-Jun-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,10-Jun-23,17-Jun-23,6,ORD,820,CHS,1140,E75
AA,3528,J,10-Jun-23,17-Jun-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,11-Jun-23,11-Jun-23,7,ORD,820,CHS,1140,E75
AA,3528,J,11-Jun-23,11-Jun-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,12-Jun-23,12-Jun-23,1,ORD,820,CHS,1140,E75
AA,3528,J,12-Jun-23,12-Jun-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,13-Jun-23,13-Jun-23,2,ORD,820,CHS,1140,E75
AA,3528,J,13-Jun-23,13-Jun-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,14-Jun-23,14-Jun-23,3,ORD,820,CHS,1140,E75
AA,3528,J,14-Jun-23,14-Jun-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,18-Jun-23,18-Jun-23,7,ORD,820,CHS,1140,E75
AA,3528,J,18-Jun-23,18-Jun-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,19-Jun-23,19-Jun-23,1,ORD,820,CHS,1140,E75
AA,3528,J,19-Jun-23,19-Jun-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,20-Jun-23,20-Jun-23,2,ORD,820,CHS,1140,E75
AA,3528,J,20-Jun-23,20-Jun-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,21-Jun-23,21-Jun-23,3,ORD,820,CHS,1140,E75
AA,3528,J,21-Jun-23,21-Jun-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,22-Jun-23,22-Jun-23,4,ORD,820,CHS,1140,E75
AA,3528,J,22-Jun-23,22-Jun-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,23-Jun-23,23-Jun-23,5,ORD,820,CHS,1140,E75
AA,3528,J,23-Jun-23,23-Jun-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,24-Jun-23,5-Aug-23,6,ORD,820,CHS,1140,E75
AA,3528,J,24-Jun-23,5-Aug-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,25-Jun-23,6-Aug-23,7,ORD,820,CHS,1140,E75
AA,3528,J,25-Jun-23,6-Aug-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,26-Jun-23,7-Aug-23,1,ORD,820,CHS,1140,E75
AA,3528,J,26-Jun-23,7-Aug-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,27-Jun-23,8-Aug-23,2,ORD,820,CHS,1140,E75
AA,3528,J,27-Jun-23,8-Aug-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,28-Jun-23,2-Aug-23,3,ORD,820,CHS,1140,E75
AA,3528,J,28-Jun-23,2-Aug-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,29-Jun-23,3-Aug-23,4,ORD,820,CHS,1140,E75
AA,3528,J,29-Jun-23,3-Aug-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,30-Jun-23,4-Aug-23,5,ORD,820,CHS,1140,E75
AA,3528,J,30-Jun-23,4-Aug-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,9-Aug-23,9-Aug-23,3,ORD,820,CHS,1140,E75
AA,3528,J,9-Aug-23,9-Aug-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,10-Aug-23,10-Aug-23,4,ORD,820,CHS,1140,E75
AA,3528,J,10-Aug-23,10-Aug-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,11-Aug-23,11-Aug-23,5,ORD,820,CHS,1140,E75
AA,3528,J,11-Aug-23,11-Aug-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,12-Aug-23,12-Aug-23,6,ORD,820,CHS,1140,E75
AA,3528,J,12-Aug-23,12-Aug-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,13-Aug-23,13-Aug-23,7,ORD,820,CHS,1140,E75
AA,3528,J,13-Aug-23,13-Aug-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,14-Aug-23,14-Aug-23,1,ORD,820,CHS,1140,E75
AA,3528,J,14-Aug-23,14-Aug-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,15-Aug-23,15-Aug-23,2,ORD,820,CHS,1140,E75
AA,3528,J,15-Aug-23,15-Aug-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,16-Aug-23,16-Aug-23,3,ORD,820,CHS,1140,E75
AA,3528,J,16-Aug-23,16-Aug-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,17-Aug-23,17-Aug-23,4,ORD,820,CHS,1140,E75
AA,3528,J,17-Aug-23,17-Aug-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,18-Aug-23,18-Aug-23,5,ORD,820,CHS,1140,E75
AA,3528,J,18-Aug-23,18-Aug-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,19-Aug-23,19-Aug-23,6,ORD,820,CHS,1140,E75
AA,3528,J,19-Aug-23,19-Aug-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,20-Aug-23,20-Aug-23,7,ORD,820,CHS,1140,E75
AA,3528,J,20-Aug-23,20-Aug-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,21-Aug-23,28-Aug-23,1,ORD,820,CHS,1140,E75
AA,3528,J,21-Aug-23,28-Aug-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,22-Aug-23,29-Aug-23,2,ORD,820,CHS,1140,E75
AA,3528,J,22-Aug-23,29-Aug-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,23-Aug-23,30-Aug-23,3,ORD,820,CHS,1140,E75
AA,3528,J,23-Aug-23,30-Aug-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,24-Aug-23,24-Aug-23,4,ORD,820,CHS,1140,E75
AA,3528,J,24-Aug-23,24-Aug-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,25-Aug-23,25-Aug-23,5,ORD,820,CHS,1140,E75
AA,3528,J,25-Aug-23,25-Aug-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,26-Aug-23,26-Aug-23,6,ORD,820,CHS,1140,E75
AA,3528,J,26-Aug-23,26-Aug-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,27-Aug-23,27-Aug-23,7,ORD,820,CHS,1140,E75
AA,3528,J,27-Aug-23,27-Aug-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,31-Aug-23,31-Aug-23,4,ORD,820,CHS,1140,E75
AA,3528,J,31-Aug-23,31-Aug-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,1-Sep-23,1-Sep-23,5,ORD,820,CHS,1140,E75
AA,3528,J,1-Sep-23,1-Sep-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,2-Sep-23,2-Sep-23,6,ORD,820,CHS,1140,E75
AA,3528,J,2-Sep-23,2-Sep-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,3-Sep-23,3-Sep-23,7,ORD,820,CHS,1140,E75
AA,3528,J,3-Sep-23,3-Sep-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,4-Sep-23,4-Sep-23,1,ORD,820,CHS,1140,E75
AA,3528,J,4-Sep-23,4-Sep-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,5-Sep-23,5-Sep-23,2,ORD,820,CHS,1140,E75
AA,3528,J,5-Sep-23,5-Sep-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,6-Sep-23,6-Sep-23,3,ORD,820,CHS,1140,E75
AA,3528,J,6-Sep-23,6-Sep-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,7-Sep-23,7-Sep-23,4,ORD,820,CHS,1140,E75
AA,3528,J,7-Sep-23,7-Sep-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,8-Sep-23,8-Sep-23,5,ORD,820,CHS,1140,E75
AA,3528,J,8-Sep-23,8-Sep-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,9-Sep-23,9-Sep-23,6,ORD,820,CHS,1140,E75
AA,3528,J,9-Sep-23,9-Sep-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,10-Sep-23,10-Sep-23,7,ORD,820,CHS,1140,E75
AA,3528,J,10-Sep-23,10-Sep-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,11-Sep-23,11-Sep-23,1,ORD,820,CHS,1140,E75
AA,3528,J,11-Sep-23,11-Sep-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,12-Sep-23,12-Sep-23,2,ORD,820,CHS,1140,E75
AA,3528,J,12-Sep-23,12-Sep-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,13-Sep-23,13-Sep-23,3,ORD,820,CHS,1140,E75
AA,3528,J,13-Sep-23,13-Sep-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,14-Sep-23,14-Sep-23,4,ORD,820,CHS,1140,E75
AA,3528,J,14-Sep-23,14-Sep-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,15-Sep-23,15-Sep-23,5,ORD,820,CHS,1140,E75
AA,3528,J,15-Sep-23,15-Sep-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,16-Sep-23,30-Sep-23,6,ORD,820,CHS,1140,E75
AA,3528,J,16-Sep-23,30-Sep-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,17-Sep-23,24-Sep-23,7,ORD,820,CHS,1140,E75
AA,3528,J,17-Sep-23,24-Sep-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,18-Sep-23,25-Sep-23,1,ORD,820,CHS,1140,E75
AA,3528,J,18-Sep-23,25-Sep-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,19-Sep-23,26-Sep-23,2,ORD,820,CHS,1140,E75
AA,3528,J,19-Sep-23,26-Sep-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,20-Sep-23,27-Sep-23,3,ORD,820,CHS,1140,E75
AA,3528,J,20-Sep-23,27-Sep-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,21-Sep-23,28-Sep-23,4,ORD,820,CHS,1140,E75
AA,3528,J,21-Sep-23,28-Sep-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,22-Sep-23,29-Sep-23,5,ORD,820,CHS,1140,E75
AA,3528,J,22-Sep-23,29-Sep-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,1-Oct-23,1-Oct-23,7,ORD,820,CHS,1140,E75
AA,3528,J,1-Oct-23,1-Oct-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,2-Oct-23,2-Oct-23,1,ORD,820,CHS,1140,E75
AA,3528,J,2-Oct-23,2-Oct-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,3-Oct-23,3-Oct-23,2,ORD,820,CHS,1140,E75
AA,3528,J,3-Oct-23,3-Oct-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,4-Oct-23,4-Oct-23,3,ORD,820,CHS,1140,E75
AA,3528,J,4-Oct-23,4-Oct-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,5-Oct-23,5-Oct-23,4,ORD,820,CHS,1140,E75
AA,3528,J,5-Oct-23,5-Oct-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,6-Oct-23,6-Oct-23,5,ORD,820,CHS,1140,E75
AA,3528,J,6-Oct-23,6-Oct-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,7-Oct-23,7-Oct-23,6,ORD,820,CHS,1140,E75
AA,3528,J,7-Oct-23,7-Oct-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,8-Oct-23,8-Oct-23,7,ORD,820,CHS,1140,E75
AA,3528,J,8-Oct-23,8-Oct-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,9-Oct-23,9-Oct-23,1,ORD,820,CHS,1140,E75
AA,3528,J,9-Oct-23,9-Oct-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,10-Oct-23,10-Oct-23,2,ORD,820,CHS,1140,E75
AA,3528,J,10-Oct-23,10-Oct-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,11-Oct-23,18-Oct-23,3,ORD,820,CHS,1140,E75
AA,3528,J,11-Oct-23,18-Oct-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,12-Oct-23,19-Oct-23,4,ORD,820,CHS,1140,E75
AA,3528,J,12-Oct-23,19-Oct-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,13-Oct-23,20-Oct-23,5,ORD,820,CHS,1140,E75
AA,3528,J,13-Oct-23,20-Oct-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,14-Oct-23,21-Oct-23,6,ORD,820,CHS,1140,E75
AA,3528,J,14-Oct-23,21-Oct-23,6,CHS,1254,ORD,1425,E75
AA,3528,J,15-Oct-23,15-Oct-23,7,ORD,820,CHS,1140,E75
AA,3528,J,15-Oct-23,15-Oct-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,16-Oct-23,16-Oct-23,1,ORD,820,CHS,1140,E75
AA,3528,J,16-Oct-23,16-Oct-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,17-Oct-23,17-Oct-23,2,ORD,820,CHS,1140,E75
AA,3528,J,17-Oct-23,17-Oct-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,22-Oct-23,22-Oct-23,7,ORD,820,CHS,1140,E75
AA,3528,J,22-Oct-23,22-Oct-23,7,CHS,1254,ORD,1425,E75
AA,3528,J,23-Oct-23,23-Oct-23,1,ORD,820,CHS,1140,E75
AA,3528,J,23-Oct-23,23-Oct-23,1,CHS,1254,ORD,1425,E75
AA,3528,J,24-Oct-23,24-Oct-23,2,ORD,820,CHS,1140,E75
AA,3528,J,24-Oct-23,24-Oct-23,2,CHS,1254,ORD,1425,E75
AA,3528,J,25-Oct-23,25-Oct-23,3,ORD,820,CHS,1140,E75
AA,3528,J,25-Oct-23,25-Oct-23,3,CHS,1254,ORD,1425,E75
AA,3528,J,26-Oct-23,26-Oct-23,4,ORD,820,CHS,1140,E75
AA,3528,J,26-Oct-23,26-Oct-23,4,CHS,1254,ORD,1425,E75
AA,3528,J,27-Oct-23,27-Oct-23,5,ORD,820,CHS,1140,E75
AA,3528,J,27-Oct-23,27-Oct-23,5,CHS,1254,ORD,1425,E75
AA,3528,J,28-Oct-23,28-Oct-23,6,ORD,820,CHS,1140,E75
AA,3528,J,28-Oct-23,28-Oct-23,6,CHS,1254,ORD,1425,E75
AA,3608,J,5-May-23,5-May-23,5,MIA,930,CHS,1117,E75
AA,3608,J,5-May-23,5-May-23,5,CHS,1155,MIA,1337,E75
AA,3608,J,6-May-23,6-May-23,6,MIA,930,CHS,1117,E75
AA,3608,J,6-May-23,6-May-23,6,CHS,1155,MIA,1337,E75
AA,3608,J,7-May-23,7-May-23,7,MIA,930,CHS,1117,E75
AA,3608,J,7-May-23,7-May-23,7,CHS,1155,MIA,1337,E75
AA,3608,J,8-May-23,8-May-23,1,MIA,930,CHS,1117,E75
AA,3608,J,8-May-23,8-May-23,1,CHS,1155,MIA,1337,E75
AA,3608,J,9-May-23,11-May-23,234,MIA,930,CHS,1117,E75
AA,3608,J,9-May-23,11-May-23,234,CHS,1155,MIA,1337,E75
AA,3608,J,12-May-23,12-May-23,5,MIA,930,CHS,1117,E75
AA,3608,J,12-May-23,12-May-23,5,CHS,1155,MIA,1337,E75
AA,3608,J,13-May-23,25-May-23,1234 67,MIA,930,CHS,1117,E75
AA,3608,J,13-May-23,25-May-23,1234 67,CHS,1155,MIA,1337,E75
AA,3608,J,19-May-23,19-May-23,5,MIA,930,CHS,1117,E75
AA,3608,J,19-May-23,19-May-23,5,CHS,1155,MIA,1337,E75
AA,3608,J,26-May-23,26-May-23,5,MIA,930,CHS,1117,E75
AA,3608,J,26-May-23,26-May-23,5,CHS,1155,MIA,1337,E75
AA,3608,J,27-May-23,31-May-23,123  67,MIA,930,CHS,1117,E75
AA,3608,J,27-May-23,31-May-23,123  67,CHS,1155,MIA,1337,E75
AA,3620,J,1-Jan-23,3-Jan-23,12    7,MIA,1655,CHS,1841,E75
AA,3620,J,4-Jan-23,6-Jan-23,345,MIA,1651,CHS,1837,E75
AA,3620,J,7-Jan-23,7-Jan-23,6,MIA,1625,CHS,1813,E75
AA,3620,J,8-Jan-23,9-Jan-23,1     7,MIA,1655,CHS,1841,E75
AA,3620,J,10-Jan-23,2-Feb-23,12 4567,MIA,1632,CHS,1820,E75
AA,3620,J,10-Jan-23,2-Feb-23,12 4567,CHS,1850,MIA,2033,E75
AA,3620,J,3-Feb-23,7-Feb-23,12  567,MIA,1629,CHS,1817,E75
AA,3620,J,3-Feb-23,7-Feb-23,12  567,CHS,1847,MIA,2028,E75
AA,3620,J,8-Feb-23,8-Feb-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,8-Feb-23,8-Feb-23,3,CHS,1916,MIA,2057,E75
AA,3620,J,9-Feb-23,21-Feb-23,12 4567,MIA,1629,CHS,1817,E75
AA,3620,J,9-Feb-23,21-Feb-23,12 4567,CHS,1847,MIA,2028,E75
AA,3620,J,15-Feb-23,22-Feb-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,15-Feb-23,22-Feb-23,3,CHS,1916,MIA,2057,E75
AA,3620,J,23-Feb-23,28-Feb-23,12 4567,MIA,1629,CHS,1817,E75
AA,3620,J,23-Feb-23,28-Feb-23,12 4567,CHS,1847,MIA,2028,E75
AA,3620,J,1-Mar-23,1-Mar-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,1-Mar-23,1-Mar-23,3,CHS,1915,MIA,2056,E75
AA,3620,J,2-Mar-23,7-Mar-23,12 4567,MIA,1630,CHS,1817,E75
AA,3620,J,2-Mar-23,7-Mar-23,12 4567,CHS,1847,MIA,2028,E75
AA,3620,J,8-Mar-23,8-Mar-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,8-Mar-23,8-Mar-23,3,CHS,1915,MIA,2056,E75
AA,3620,J,9-Mar-23,11-Mar-23,456,MIA,1630,CHS,1817,E75
AA,3620,J,9-Mar-23,11-Mar-23,456,CHS,1847,MIA,2028,E75
AA,3620,J,12-Mar-23,14-Mar-23,12    7,MIA,1630,CHS,1817,E75
AA,3620,J,12-Mar-23,14-Mar-23,12    7,CHS,1847,MIA,2028,E75
AA,3620,J,15-Mar-23,15-Mar-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,15-Mar-23,15-Mar-23,3,CHS,1915,MIA,2056,E75
AA,3620,J,16-Mar-23,28-Mar-23,12 4567,MIA,1630,CHS,1817,E75
AA,3620,J,16-Mar-23,28-Mar-23,12 4567,CHS,1847,MIA,2028,E75
AA,3620,J,22-Mar-23,22-Mar-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,22-Mar-23,22-Mar-23,3,CHS,1915,MIA,2056,E75
AA,3620,J,29-Mar-23,29-Mar-23,3,MIA,1658,CHS,1845,E75
AA,3620,J,29-Mar-23,29-Mar-23,3,CHS,1915,MIA,2056,E75
AA,3620,J,30-Mar-23,3-Apr-23,1  4567,MIA,1630,CHS,1817,E75
AA,3620,J,30-Mar-23,3-Apr-23,1  4567,CHS,1847,MIA,2028,E75
AA,3620,J,4-Apr-23,7-Apr-23,2345,MIA,1556,CHS,1741,E75
AA,3620,J,4-Apr-23,7-Apr-23,2345,CHS,1830,MIA,2012,E75
AA,3620,J,8-Apr-23,8-Apr-23,6,MIA,1600,CHS,1745,E75
AA,3620,J,8-Apr-23,8-Apr-23,6,CHS,1830,MIA,2012,E75
AA,3620,J,9-Apr-23,28-Apr-23,12345 7,MIA,1556,CHS,1741,E75
AA,3620,J,9-Apr-23,28-Apr-23,12345 7,CHS,1830,MIA,2012,E75
AA,3620,J,15-Apr-23,22-Apr-23,6,MIA,1600,CHS,1745,E75
AA,3620,J,15-Apr-23,22-Apr-23,6,CHS,1830,MIA,2012,E75
AA,3620,J,29-Apr-23,29-Apr-23,6,MIA,1600,CHS,1745,E75
AA,3620,J,29-Apr-23,29-Apr-23,6,CHS,1830,MIA,2012,E75
